order_id,order_timestamp,order_value,num_items,product_category,payment_method,is_cod,customer_age_days,previous_orders,previous_delivered_orders,previous_rto_orders,previous_return_orders,previous_cancellations,customer_rto_rate,orders_last_7_days,orders_last_30_days,avg_previous_order_value,current_vs_avg_order_value,pincode_rto_rate,address_completeness_score,customer_location_type,delivery_attempt_history,order_hour,day_of_week,is_weekend,is_festival_period,is_rto,product_category_encoded,payment_method_encoded,customer_location_type_encoded
00000000-0000-0000-0000-0000271ddf12,2024-11-09 02:36:48,205.0,4,Apparel,CARD,0,110,6,5,1,0,1,0.1667,0,3,287.0,0.714,0.243,69.1,TIER2,1.33,2,5,1,0,0,0,0,3
00000000-0000-0000-0000-0000334e80a7,2024-11-09 02:44:53,1936.0,2,Home,COD,1,96,4,3,1,0,0,0.25,2,9,2118.0,0.914,0.123,77.3,TIER1,1.63,2,5,1,0,1,5,1,2
00000000-0000-0000-0000-00001e32bf63,2024-11-09 02:50:32,1476.0,1,Apparel,CARD,0,233,6,3,2,0,0,0.3333,1,2,2059.0,0.717,0.217,52.2,TIER1,1.14,2,5,1,0,1,0,0,2
00000000-0000-0000-0000-000067022594,2024-11-09 03:57:36,99.0,5,Books,UPI,0,75,6,4,1,0,0,0.1667,0,4,99.0,1.0,0.274,87.8,TIER1,1.36,3,5,1,0,0,2,3,2
00000000-0000-0000-0000-00005ac3cdf7,2024-11-09 04:08:49,2092.0,2,Home,UPI,0,258,10,8,2,0,2,0.2,3,5,2074.0,1.009,0.042,100.0,METRO,1.17,4,5,1,0,0,5,3,0
00000000-0000-0000-0000-000008bc276d,2024-11-09 04:20:35,426.0,1,Footwear,COD,1,132,0,0,0,0,0,0.0,0,6,426.0,1.0,0.305,76.5,TIER1,1.5,4,5,1,0,0,4,1,2
00000000-0000-0000-0000-0000166e9493,2024-11-09 04:34:14,237.0,3,Apparel,COD,1,53,1,1,0,0,0,0.0,3,4,151.0,1.57,0.222,68.4,TIER2,2.92,4,5,1,0,0,0,1,3
00000000-0000-0000-0000-00000949efee,2024-11-09 04:37:06,2447.0,6,Home,NETBANKING,0,67,0,0,0,0,0,0.0,2,3,2447.0,1.0,0.168,74.9,TIER1,1.5,4,5,1,0,0,5,2,2
00000000-0000-0000-0000-0000574fe848,2024-11-09 04:46:43,1123.0,6,Apparel,UPI,0,59,1,0,0,0,0,0.0,1,4,1090.0,1.03,0.186,71.5,TIER1,1.5,4,5,1,0,0,0,3,2
00000000-0000-0000-0000-00000c26f385,2024-11-09 05:16:29,327.0,5,Beauty,UPI,0,165,1,0,0,0,0,0.0,1,4,229.0,1.428,0.226,57.1,TIER2,1.5,5,5,1,0,0,1,3,3
00000000-0000-0000-0000-00000d5e0ec9,2024-11-09 05:35:07,221.0,3,Books,COD,1,114,3,3,0,0,0,0.0,3,5,262.0,0.844,0.154,68.8,TIER1,1.11,5,5,1,0,1,2,1,2
00000000-0000-0000-0000-00007d289e53,2024-11-09 05:36:52,9680.0,1,Electronics,CARD,0,179,10,8,2,0,0,0.2,2,7,5032.0,1.924,0.267,91.2,TIER1,1.05,5,5,1,0,0,3,0,2
00000000-0000-0000-0000-00003cabb3dc,2024-11-09 05:40:10,4123.0,4,Home,COD,1,55,2,1,0,0,0,0.0,3,6,6971.0,0.591,0.119,68.3,METRO,1.28,5,5,1,0,1,5,1,0
00000000-0000-0000-0000-00002b9e7813,2024-11-09 05:52:41,442.0,2,Sports,COD,1,132,8,8,0,0,0,0.0,1,3,759.0,0.582,0.066,70.1,METRO,1.05,5,5,1,0,0,6,1,0
00000000-0000-0000-0000-000064ffe1aa,2024-11-09 06:19:16,419.0,2,Sports,UPI,0,182,5,4,1,0,0,0.2,1,3,517.0,0.81,0.119,80.7,METRO,1.49,6,5,1,0,0,6,3,0
00000000-0000-0000-0000-00007cd015c8,2024-11-09 06:37:46,117.0,3,Apparel,UPI,0,251,7,6,0,0,0,0.0,3,4,99.0,1.182,0.139,80.5,TIER1,1.19,6,5,1,0,0,0,3,2
00000000-0000-0000-0000-00005e387b14,2024-11-09 07:01:35,17415.0,6,Electronics,COD,1,168,4,1,2,0,0,0.5,0,3,20814.0,0.837,0.2,71.5,TIER1,1.2,7,5,1,0,0,3,1,2
00000000-0000-0000-0000-000038a117db,2024-11-09 07:19:52,580.0,6,Beauty,UPI,0,257,11,8,3,0,0,0.2727,0,1,628.0,0.924,0.267,82.2,TIER1,1.01,7,5,1,0,0,1,3,2
00000000-0000-0000-0000-0000644b4f34,2024-11-09 08:03:19,865.0,5,Home,CARD,0,753,34,28,5,0,5,0.1471,1,1,1149.0,0.753,0.032,83.9,METRO,1.66,8,5,1,0,0,5,0,0
00000000-0000-0000-0000-00006b6ca6e3,2024-11-09 08:15:04,282.0,3,Sports,CARD,0,911,73,49,23,0,2,0.3151,0,2,179.0,1.575,0.301,77.2,TIER2,1.5,8,5,1,0,0,6,0,3
00000000-0000-0000-0000-00006030f2fa,2024-11-09 08:16:09,417.0,6,Footwear,COD,1,45,1,0,0,0,0,0.0,3,4,383.0,1.089,0.257,52.7,TIER1,1.5,8,5,1,0,0,4,1,2
00000000-0000-0000-0000-000068f2c664,2024-11-09 08:19:53,1367.0,4,Apparel,CARD,0,192,6,5,0,0,0,0.0,1,4,875.0,1.562,0.282,69.9,TIER1,1.63,8,5,1,0,0,0,0,2
00000000-0000-0000-0000-00001875c369,2024-11-09 08:53:51,752.0,2,Apparel,CARD,0,39,2,1,0,0,0,0.0,1,3,1098.0,0.685,0.192,82.0,TIER1,1.14,8,5,1,0,0,0,0,2
00000000-0000-0000-0000-00003a856373,2024-11-09 09:22:16,1608.0,6,Home,UPI,0,695,22,16,5,0,3,0.2273,1,5,1827.0,0.88,0.145,79.9,METRO,1.66,9,5,1,0,0,5,3,0
00000000-0000-0000-0000-00002dc2384c,2024-11-09 09:30:42,2193.0,2,Electronics,UPI,0,38,0,0,0,0,0,0.0,2,5,2193.0,1.0,0.079,75.9,METRO,1.5,9,5,1,0,0,3,3,0
00000000-0000-0000-0000-00005ca6bb1e,2024-11-09 10:14:15,1314.0,3,Sports,CARD,0,175,6,4,1,0,1,0.1667,2,5,924.0,1.422,0.171,72.4,TIER1,1.19,10,5,1,0,0,6,0,2
00000000-0000-0000-0000-0000605f9f10,2024-11-09 10:29:43,644.0,1,Apparel,UPI,0,45,0,0,0,0,0,0.0,2,3,644.0,1.0,0.177,60.7,TIER1,1.5,10,5,1,0,1,0,3,2
00000000-0000-0000-0000-000021d0ed93,2024-11-09 10:37:11,168.0,6,Beauty,COD,1,200,1,1,0,0,0,0.0,0,3,148.0,1.135,0.296,88.7,TIER2,1.02,10,5,1,0,0,1,1,3
00000000-0000-0000-0000-000034b1d4da,2024-11-09 10:51:17,2072.0,5,Footwear,COD,1,166,5,5,0,0,0,0.0,1,2,1573.0,1.317,0.408,57.8,RURAL,2.26,10,5,1,0,0,4,1,1
00000000-0000-0000-0000-000056857433,2024-11-09 10:52:29,2243.0,3,Home,UPI,0,22,0,0,0,0,0,0.0,1,2,2243.0,1.0,0.067,86.8,METRO,1.5,10,5,1,0,0,5,3,0
00000000-0000-0000-0000-000072de6156,2024-11-09 11:09:15,247.0,2,Apparel,UPI,0,264,14,12,2,0,2,0.1429,1,2,396.0,0.624,0.154,89.0,TIER1,1.58,11,5,1,0,1,0,3,2
00000000-0000-0000-0000-000042fa036a,2024-11-09 11:11:24,2025.0,5,Sports,UPI,0,6,0,0,0,0,0,0.0,1,1,2025.0,1.0,0.239,81.9,TIER2,1.5,11,5,1,0,0,6,3,3
00000000-0000-0000-0000-00000219e879,2024-11-09 11:20:08,9032.0,4,Electronics,COD,1,65,5,4,0,0,0,0.0,1,3,9074.0,0.995,0.403,72.4,RURAL,1.11,11,5,1,0,1,3,1,1
00000000-0000-0000-0000-00007b745099,2024-11-09 11:23:50,2635.0,4,Electronics,UPI,0,75,0,0,0,0,0,0.0,1,4,2635.0,1.0,0.081,86.1,METRO,1.5,11,5,1,0,0,3,3,0
00000000-0000-0000-0000-0000042c9c4d,2024-11-09 11:35:06,564.0,5,Home,COD,1,689,19,19,0,1,0,0.0,2,5,630.0,0.895,0.168,70.9,TIER1,2.06,11,5,1,0,0,5,1,2
00000000-0000-0000-0000-000005bca4dc,2024-11-09 11:38:43,192.0,3,Apparel,CARD,0,132,4,4,0,0,0,0.0,1,4,260.0,0.738,0.089,93.5,METRO,1.07,11,5,1,0,0,0,0,0
00000000-0000-0000-0000-00002f27c9e0,2024-11-09 11:54:55,8036.0,6,Electronics,COD,1,419,11,11,0,0,0,0.0,3,7,8396.0,0.957,0.462,40.5,RURAL,1.13,11,5,1,0,0,3,1,1
00000000-0000-0000-0000-00006036e7ae,2024-11-09 12:02:30,8204.0,3,Electronics,UPI,0,145,1,0,0,0,0,0.0,1,2,13058.0,0.628,0.045,91.7,METRO,1.5,12,5,1,0,0,3,3,0
00000000-0000-0000-0000-00001d4cf829,2024-11-09 12:12:58,11523.0,4,Electronics,COD,1,442,7,5,1,0,0,0.1429,3,5,13985.0,0.824,0.169,84.7,TIER1,1.08,12,5,1,0,1,3,1,2
00000000-0000-0000-0000-000075b5af59,2024-11-09 12:36:01,1127.0,4,Electronics,CARD,0,129,4,3,0,0,0,0.0,2,6,1000.0,1.127,0.117,76.4,METRO,1.1,12,5,1,0,0,3,0,0
00000000-0000-0000-0000-00002f8f12da,2024-11-09 12:41:40,423.0,6,Sports,COD,1,390,15,12,2,0,1,0.1333,2,5,557.0,0.759,0.226,61.9,TIER2,1.05,12,5,1,0,0,6,1,3
00000000-0000-0000-0000-000031b7b3e4,2024-11-09 13:13:52,6569.0,5,Electronics,UPI,0,47,0,0,0,0,0,0.0,1,2,6569.0,1.0,0.123,69.9,METRO,1.5,13,5,1,0,0,3,3,0
00000000-0000-0000-0000-0000148bfef0,2024-11-09 14:02:02,362.0,5,Beauty,COD,1,229,6,4,2,0,0,0.3333,3,4,383.0,0.945,0.385,37.7,RURAL,1.54,14,5,1,0,1,1,1,1
00000000-0000-0000-0000-000017d60c88,2024-11-09 14:03:14,99.0,2,Beauty,CARD,0,45,1,1,0,0,0,0.0,1,2,99.0,1.0,0.122,93.3,METRO,1.05,14,5,1,0,0,1,0,0
00000000-0000-0000-0000-0000533df813,2024-11-09 14:27:37,6247.0,3,Home,CARD,0,118,1,0,0,0,0,0.0,1,8,11068.0,0.564,0.271,84.2,TIER1,1.5,14,5,1,0,0,5,0,2
00000000-0000-0000-0000-0000279ff93c,2024-11-09 14:45:03,4172.0,5,Electronics,UPI,0,818,2,2,0,0,0,0.0,1,3,4845.0,0.861,0.141,71.2,METRO,1.18,14,5,1,0,0,3,3,0
00000000-0000-0000-0000-00003fbaec66,2024-11-09 14:49:00,708.0,2,Apparel,UPI,0,226,2,2,0,0,0,0.0,2,2,433.0,1.635,0.065,93.6,METRO,1.05,14,5,1,0,0,0,3,0
00000000-0000-0000-0000-00006369cbcf,2024-11-09 14:57:30,5062.0,4,Electronics,CARD,0,299,14,12,2,0,0,0.1429,0,4,5468.0,0.926,0.05,100.0,METRO,1.18,14,5,1,0,0,3,0,0
00000000-0000-0000-0000-00004f866511,2024-11-09 14:59:45,4619.0,2,Electronics,UPI,0,53,3,3,0,0,0,0.0,0,2,4215.0,1.096,0.128,67.0,TIER1,1.33,14,5,1,0,0,3,3,2
00000000-0000-0000-0000-00001fbd05e5,2024-11-09 15:08:39,603.0,4,Footwear,CARD,0,380,9,5,3,0,0,0.3333,1,6,336.0,1.795,0.102,75.3,METRO,1.48,15,5,1,0,0,4,0,0
00000000-0000-0000-0000-00004f06aa0f,2024-11-09 15:15:36,368.0,6,Home,UPI,0,671,37,29,7,3,3,0.1892,0,4,227.0,1.621,0.22,65.1,TIER2,1.08,15,5,1,0,0,5,3,3
00000000-0000-0000-0000-0000357d7a3e,2024-11-09 15:40:45,905.0,2,Beauty,UPI,0,20,1,0,0,0,0,0.0,5,6,883.0,1.025,0.134,92.6,METRO,1.5,15,5,1,0,0,1,3,0
00000000-0000-0000-0000-000075f854a9,2024-11-09 15:51:27,2486.0,4,Electronics,UPI,0,71,0,0,0,0,0,0.0,1,3,2486.0,1.0,0.322,53.0,TIER2,1.5,15,5,1,0,0,3,3,3
00000000-0000-0000-0000-0000100cae45,2024-11-09 15:52:26,3301.0,6,Home,CARD,0,782,9,6,2,0,0,0.2222,2,3,5774.0,0.572,0.186,56.9,TIER1,1.07,15,5,1,0,0,5,0,2
00000000-0000-0000-0000-00002750e8f8,2024-11-09 15:55:09,730.0,2,Apparel,UPI,0,373,8,6,2,0,1,0.25,2,5,1036.0,0.705,0.138,85.2,TIER1,1.11,15,5,1,0,0,0,3,2
00000000-0000-0000-0000-0000223eb5db,2024-11-09 16:16:12,750.0,2,Sports,CARD,0,36,2,2,0,0,0,0.0,1,3,827.0,0.907,0.228,60.0,TIER2,1.73,16,5,1,0,0,6,0,3
00000000-0000-0000-0000-000075065b5b,2024-11-09 16:55:43,2334.0,1,Home,CARD,0,21,1,0,0,0,0,0.0,0,2,2612.0,0.894,0.082,85.0,METRO,1.5,16,5,1,0,1,5,0,0
00000000-0000-0000-0000-000005246c09,2024-11-09 17:09:12,3933.0,1,Sports,COD,1,106,8,5,3,0,0,0.375,0,3,2631.0,1.495,0.321,61.3,TIER2,1.0,17,5,1,0,1,6,1,3
00000000-0000-0000-0000-0000786e09ec,2024-11-09 17:13:46,6674.0,2,Electronics,UPI,0,668,14,10,3,0,0,0.2143,2,6,5816.0,1.148,0.109,100.0,METRO,2.02,17,5,1,0,0,3,3,0
00000000-0000-0000-0000-0000733c1856,2024-11-09 17:46:15,396.0,2,Beauty,NETBANKING,0,27,1,1,0,0,0,0.0,0,3,567.0,0.698,0.284,52.0,TIER1,1.05,17,5,1,0,0,1,2,2
00000000-0000-0000-0000-000007558aaf,2024-11-09 18:30:27,789.0,5,Home,CARD,0,33,1,1,0,0,0,0.0,1,4,746.0,1.058,0.189,70.0,TIER1,1.32,18,5,1,0,1,5,0,2
00000000-0000-0000-0000-0000075a4623,2024-11-09 18:37:17,99.0,3,Books,CARD,0,98,2,2,0,0,0,0.0,1,1,148.0,0.669,0.269,57.8,TIER1,1.74,18,5,1,0,0,2,0,2
00000000-0000-0000-0000-000078c4a8b3,2024-11-09 18:41:53,7991.0,1,Home,UPI,0,666,12,9,3,0,0,0.25,1,4,6172.0,1.295,0.131,78.6,TIER1,1.23,18,5,1,0,0,5,3,2
00000000-0000-0000-0000-00006e69c58b,2024-11-09 18:55:34,99.0,6,Books,UPI,0,94,1,1,0,0,0,0.0,0,1,108.0,0.917,0.351,60.4,TIER2,1.03,18,5,1,0,0,2,3,3
00000000-0000-0000-0000-00007f1d9c8a,2024-11-09 19:18:24,467.0,2,Apparel,COD,1,41,2,2,0,0,0,0.0,1,5,246.0,1.898,0.455,61.8,RURAL,1.0,19,5,1,0,0,0,1,1
00000000-0000-0000-0000-00002c976080,2024-11-09 19:20:59,2088.0,1,Apparel,NETBANKING,0,488,5,4,0,0,0,0.0,2,3,3151.0,0.663,0.046,68.7,METRO,1.03,19,5,1,0,0,0,2,0
00000000-0000-0000-0000-0000680d6d7c,2024-11-09 19:39:19,5174.0,5,Electronics,UPI,0,204,3,3,0,0,0,0.0,0,3,7490.0,0.691,0.188,76.6,TIER1,1.03,19,5,1,0,0,3,3,2
00000000-0000-0000-0000-000070ed22c2,2024-11-09 19:39:41,2452.0,5,Apparel,CARD,0,375,2,1,0,0,0,0.0,1,3,2672.0,0.918,0.294,63.5,TIER1,1.05,19,5,1,0,1,0,0,2
00000000-0000-0000-0000-00000ff0dbbb,2024-11-09 19:41:49,176.0,1,Books,UPI,0,303,0,0,0,0,0,0.0,1,2,176.0,1.0,0.145,86.1,TIER1,1.5,19,5,1,0,0,2,3,2
00000000-0000-0000-0000-00000add3a78,2024-11-09 20:22:24,1121.0,4,Home,NETBANKING,0,6,0,0,0,0,0,0.0,0,4,1121.0,1.0,0.253,89.8,TIER1,1.5,20,5,1,0,0,5,2,2
00000000-0000-0000-0000-00001455b18a,2024-11-09 20:58:51,941.0,6,Sports,UPI,0,83,0,0,0,0,0,0.0,3,5,941.0,1.0,0.145,56.9,TIER1,1.5,20,5,1,0,1,6,3,2
00000000-0000-0000-0000-00001ecb9e65,2024-11-09 21:02:00,2402.0,1,Electronics,CARD,0,108,4,3,1,0,0,0.25,1,3,3338.0,0.72,0.228,76.6,TIER2,1.02,21,5,1,0,0,3,0,3
00000000-0000-0000-0000-000034a0ff15,2024-11-09 21:10:31,111.0,6,Books,UPI,0,256,2,1,0,0,0,0.0,4,9,194.0,0.572,0.189,81.0,TIER1,1.06,21,5,1,0,0,2,3,2
00000000-0000-0000-0000-0000394cc0ff,2024-11-09 21:14:38,1884.0,2,Electronics,CARD,0,115,2,1,0,0,0,0.0,3,5,1249.0,1.508,0.277,60.9,TIER1,1.02,21,5,1,0,1,3,0,2
00000000-0000-0000-0000-0000767abd42,2024-11-09 21:17:22,4395.0,1,Sports,UPI,0,242,5,3,1,0,0,0.2,0,5,4966.0,0.885,0.1,85.3,METRO,1.07,21,5,1,0,0,6,3,0
00000000-0000-0000-0000-00004756a886,2024-11-09 21:26:59,2672.0,6,Apparel,NETBANKING,0,98,5,4,1,0,0,0.2,1,2,4432.0,0.603,0.058,92.0,METRO,1.34,21,5,1,0,0,0,2,0
00000000-0000-0000-0000-00003a92f303,2024-11-09 21:32:01,876.0,4,Apparel,UPI,0,303,12,11,1,0,1,0.0833,2,5,591.0,1.482,0.252,43.9,TIER2,1.28,21,5,1,0,0,0,3,3
00000000-0000-0000-0000-00004b448cbc,2024-11-09 21:47:06,300.0,6,Footwear,CARD,0,20,0,0,0,0,0,0.0,3,5,300.0,1.0,0.141,79.3,TIER1,1.5,21,5,1,0,1,4,0,2
00000000-0000-0000-0000-0000597b28e5,2024-11-09 22:26:19,501.0,5,Beauty,UPI,0,45,0,0,0,0,0,0.0,0,4,501.0,1.0,0.059,78.2,METRO,1.5,22,5,1,0,0,1,3,0
00000000-0000-0000-0000-00004122dad7,2024-11-09 22:43:43,805.0,2,Beauty,UPI,0,183,1,0,0,0,0,0.0,0,3,702.0,1.147,0.108,88.1,METRO,1.5,22,5,1,0,0,1,3,0
00000000-0000-0000-0000-000071ffacac,2024-11-09 22:45:15,333.0,2,Home,NETBANKING,0,131,5,4,1,0,1,0.2,0,1,559.0,0.596,0.252,62.5,TIER1,1.22,22,5,1,0,0,5,2,2
00000000-0000-0000-0000-00002b15e1fc,2024-11-09 23:09:55,334.0,6,Apparel,COD,1,109,2,2,0,0,0,0.0,3,7,475.0,0.703,0.116,78.8,TIER1,1.14,23,5,1,0,1,0,1,2
00000000-0000-0000-0000-00003a8d1f34,2024-11-10 00:51:34,386.0,2,Apparel,COD,1,31,0,0,0,0,0,0.0,0,1,386.0,1.0,0.335,58.8,TIER2,1.5,0,6,1,0,1,0,1,3
00000000-0000-0000-0000-0000193a4535,2024-11-10 01:36:20,2166.0,6,Sports,NETBANKING,0,237,21,11,9,1,0,0.4286,0,2,3548.0,0.61,0.334,40.9,TIER2,1.05,1,6,1,0,1,6,2,3
00000000-0000-0000-0000-000022296f40,2024-11-10 02:15:08,2531.0,4,Home,CARD,0,399,18,15,3,0,0,0.1667,1,3,2799.0,0.904,0.107,85.2,METRO,1.36,2,6,1,0,0,5,0,0
00000000-0000-0000-0000-00006a767356,2024-11-10 02:23:36,771.0,5,Beauty,NETBANKING,0,88,2,1,0,0,0,0.0,1,4,882.0,0.874,0.237,83.5,TIER2,1.52,2,6,1,0,0,1,2,3
00000000-0000-0000-0000-00007ecf5548,2024-11-10 02:31:27,766.0,2,Home,CARD,0,177,3,3,0,0,0,0.0,0,3,544.0,1.408,0.249,93.1,TIER1,1.36,2,6,1,0,0,5,0,2
00000000-0000-0000-0000-000059c82d74,2024-11-10 02:33:13,757.0,2,Apparel,UPI,0,68,4,3,0,0,0,0.0,2,5,1076.0,0.704,0.085,91.3,METRO,1.02,2,6,1,0,0,0,3,0
00000000-0000-0000-0000-00003877aea6,2024-11-10 02:36:02,2063.0,6,Apparel,CARD,0,147,5,4,1,0,0,0.2,2,5,1850.0,1.115,0.222,53.0,TIER2,1.4,2,6,1,0,0,0,0,3
00000000-0000-0000-0000-00002fdb62e4,2024-11-10 02:53:33,551.0,1,Apparel,CARD,0,25,0,0,0,0,0,0.0,1,4,551.0,1.0,0.258,73.5,TIER2,1.5,2,6,1,0,0,0,0,3
00000000-0000-0000-0000-00001e132e61,2024-11-10 02:57:41,6283.0,6,Electronics,UPI,0,464,12,10,1,2,0,0.0833,0,2,7468.0,0.841,0.301,75.6,TIER1,1.58,2,6,1,0,1,3,3,2
00000000-0000-0000-0000-000022a64935,2024-11-10 03:05:33,12735.0,6,Electronics,CARD,0,70,1,0,0,0,0,0.0,0,2,19812.0,0.643,0.231,59.5,TIER2,1.5,3,6,1,0,1,3,0,3
00000000-0000-0000-0000-00004d734ee3,2024-11-10 03:40:39,762.0,3,Apparel,CARD,0,46,3,2,0,0,0,0.0,1,1,887.0,0.859,0.086,99.8,METRO,1.13,3,6,1,0,0,0,0,0
00000000-0000-0000-0000-000023ec1dcd,2024-11-10 03:42:46,676.0,1,Sports,UPI,0,310,23,21,1,2,6,0.0435,2,6,613.0,1.103,0.225,59.4,TIER2,1.43,3,6,1,0,1,6,3,3
00000000-0000-0000-0000-00005511ce95,2024-11-10 03:43:01,337.0,3,Beauty,COD,1,430,0,0,0,0,0,0.0,0,2,337.0,1.0,0.348,76.9,TIER2,1.5,3,6,1,0,0,1,1,3
00000000-0000-0000-0000-00002dec90d5,2024-11-10 03:43:28,858.0,5,Sports,COD,1,1,0,0,0,0,0,0.0,2,2,858.0,1.0,0.334,73.4,TIER2,1.5,3,6,1,0,1,6,1,3
00000000-0000-0000-0000-00001af49c9e,2024-11-10 04:02:50,1390.0,1,Footwear,CARD,0,37,3,2,0,0,0,0.0,2,4,1408.0,0.987,0.343,67.9,TIER2,1.35,4,6,1,0,0,4,0,3
00000000-0000-0000-0000-00004bcfa392,2024-11-10 04:17:02,206.0,6,Sports,CARD,0,48,3,2,0,0,0,0.0,2,5,206.0,1.0,0.13,64.0,TIER1,1.01,4,6,1,0,1,6,0,2
00000000-0000-0000-0000-000071ca5fc7,2024-11-10 05:06:43,1530.0,5,Home,CARD,0,299,4,3,0,0,0,0.0,0,1,2708.0,0.565,0.273,100.0,TIER1,1.12,5,6,1,0,0,5,0,2
00000000-0000-0000-0000-00000b1e9070,2024-11-10 05:13:26,1961.0,1,Sports,UPI,0,71,0,0,0,0,0,0.0,1,3,1961.0,1.0,0.055,86.2,METRO,1.5,5,6,1,0,1,6,3,0
00000000-0000-0000-0000-00000ac38069,2024-11-10 05:15:38,127.0,2,Books,COD,1,1,0,0,0,0,0,0.0,1,2,127.0,1.0,0.243,52.5,TIER2,1.5,5,6,1,0,0,2,1,3
00000000-0000-0000-0000-00001ddc0099,2024-11-10 05:35:18,99.0,6,Beauty,UPI,0,266,7,5,2,0,0,0.2857,1,3,102.0,0.971,0.03,85.0,METRO,1.16,5,6,1,0,0,1,3,0
00000000-0000-0000-0000-00007d184ee4,2024-11-10 06:17:21,101.0,2,Beauty,NETBANKING,0,246,0,0,0,0,0,0.0,1,3,101.0,1.0,0.261,78.4,TIER2,1.5,6,6,1,0,1,1,2,3
00000000-0000-0000-0000-00000c3d5da7,2024-11-10 06:17:27,205.0,4,Apparel,NETBANKING,0,104,1,0,0,0,0,0.0,2,5,352.0,0.582,0.085,54.9,METRO,1.5,6,6,1,0,0,0,2,0
00000000-0000-0000-0000-000022249b7b,2024-11-10 06:34:59,3664.0,4,Electronics,COD,1,31,0,0,0,0,0,0.0,3,6,3664.0,1.0,0.24,71.9,TIER1,1.5,6,6,1,0,1,3,1,2
00000000-0000-0000-0000-000039dc3b18,2024-11-10 06:35:27,704.0,4,Apparel,CARD,0,2,0,0,0,0,0,0.0,1,6,704.0,1.0,0.095,80.3,METRO,1.5,6,6,1,0,0,0,0,0
00000000-0000-0000-0000-000076a379d7,2024-11-10 06:51:58,99.0,1,Books,CARD,0,314,11,8,2,0,0,0.1818,1,6,134.0,0.739,0.203,67.9,TIER1,1.81,6,6,1,0,0,2,0,2
00000000-0000-0000-0000-00002912090b,2024-11-10 07:07:33,278.0,4,Sports,UPI,0,192,9,8,1,0,0,0.1111,0,2,157.0,1.771,0.111,57.3,TIER1,1.03,7,6,1,0,0,6,3,2
00000000-0000-0000-0000-000021847d5e,2024-11-10 07:11:55,310.0,4,Apparel,NETBANKING,0,253,17,16,0,0,0,0.0,2,4,207.0,1.498,0.46,63.1,RURAL,1.07,7,6,1,0,0,0,2,1
00000000-0000-0000-0000-00001ab46bdb,2024-11-10 07:12:58,6050.0,3,Home,COD,1,38,0,0,0,0,0,0.0,0,6,6050.0,1.0,0.246,71.3,TIER1,1.5,7,6,1,0,0,5,1,2
00000000-0000-0000-0000-00005834d30c,2024-11-10 07:29:00,502.0,2,Beauty,UPI,0,65,3,3,0,0,0,0.0,2,5,890.0,0.564,0.085,85.1,METRO,1.24,7,6,1,0,0,1,3,0
00000000-0000-0000-0000-00001db97192,2024-11-10 07:35:03,161.0,1,Beauty,CARD,0,143,0,0,0,0,0,0.0,1,3,161.0,1.0,0.067,74.9,METRO,1.5,7,6,1,0,0,1,0,0
00000000-0000-0000-0000-000051895ab6,2024-11-10 07:36:20,688.0,3,Apparel,COD,1,11,0,0,0,0,0,0.0,1,4,688.0,1.0,0.236,49.0,TIER1,1.5,7,6,1,0,1,0,1,2
00000000-0000-0000-0000-00004ca6cf8c,2024-11-10 07:44:04,2276.0,6,Home,CARD,0,269,10,4,5,0,0,0.5,1,4,3320.0,0.686,0.257,53.3,TIER2,1.44,7,6,1,0,1,5,0,3
00000000-0000-0000-0000-0000697aa3ea,2024-11-10 08:03:07,509.0,1,Apparel,UPI,0,419,19,16,3,0,1,0.1579,2,6,446.0,1.141,0.309,60.9,TIER2,1.3,8,6,1,0,0,0,3,3
00000000-0000-0000-0000-00006f4f930a,2024-11-10 08:08:54,10314.0,3,Electronics,CARD,0,130,1,1,0,0,0,0.0,3,4,7796.0,1.323,0.305,65.3,TIER2,1.71,8,6,1,0,0,3,0,3
00000000-0000-0000-0000-000047d3a5b5,2024-11-10 08:30:19,173.0,5,Books,CARD,0,754,13,11,1,1,0,0.0769,2,6,227.0,0.762,0.094,94.1,METRO,2.7,8,6,1,0,0,2,0,0
00000000-0000-0000-0000-0000550ff18a,2024-11-10 08:38:18,155.0,3,Beauty,COD,1,338,8,5,2,0,0,0.25,2,6,265.0,0.585,0.471,55.9,RURAL,1.58,8,6,1,0,1,1,1,1
00000000-0000-0000-0000-00007cf521ed,2024-11-10 08:38:58,447.0,3,Beauty,CARD,0,164,3,3,0,0,0,0.0,1,3,516.0,0.866,0.246,69.8,TIER1,1.09,8,6,1,0,0,1,0,2
00000000-0000-0000-0000-00001056ceb7,2024-11-10 08:41:58,1057.0,4,Apparel,UPI,0,18,0,0,0,0,0,0.0,0,1,1057.0,1.0,0.103,82.6,METRO,1.5,8,6,1,0,1,0,3,0
00000000-0000-0000-0000-000013ed4c5c,2024-11-10 09:13:19,506.0,4,Apparel,COD,1,121,6,6,0,0,0,0.0,0,5,560.0,0.904,0.381,63.6,RURAL,2.19,9,6,1,0,0,0,1,1
00000000-0000-0000-0000-00004a2e5450,2024-11-10 09:42:40,1898.0,1,Sports,CARD,0,571,6,5,1,0,0,0.1667,1,4,1007.0,1.885,0.114,65.6,METRO,1.47,9,6,1,0,0,6,0,0
00000000-0000-0000-0000-00003210bf53,2024-11-10 10:21:08,3302.0,5,Apparel,UPI,0,462,22,20,2,3,3,0.0909,0,2,5911.0,0.559,0.095,80.3,METRO,1.05,10,6,1,0,0,0,3,0
